"player_name","event_name","heat_name","player_number","player_score","mu","sd"
"Ryan Callinan","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_26_heat_2",2,10.9,11.69,3.39
"Ryan Callinan","2018/mct/2803/quiksilver-pro-france","round_487_heat_1",2,15.3,11.69,3.39
"Ryan Callinan","2019/mct/2923/quiksilver-pro-france","round_558_heat_4",2,14.33,11.69,3.39
"Ryan Callinan","2016/mct/1484/billabong-pro-tahiti","round_306_heat_4",2,13.5,11.69,3.39
"Ryan Callinan","2018/mct/2856/billabong-pipe-masters","round_502_heat_1",2,8.77,11.69,3.39
"Ryan Callinan","2016/mct/1495/hurley-pro-at-trestles","round_314_heat_4",2,15.2,11.69,3.39
"Ryan Callinan","2016/mct/1540/billabong-pipe-masters","round_338_heat_6",2,12.16,11.69,3.39
"Ryan Callinan","2016/mct/1495/hurley-pro-at-trestles","round_313_heat_2",3,12.03,11.69,3.39
"Ryan Callinan","2016/mct/1413/rip-curl-pro-bells-beach","round_266_heat_9",2,16.43,11.69,3.39
"Ryan Callinan","2016/mct/1484/billabong-pro-tahiti","round_305_heat_1",3,3.27,11.69,3.39
"Ryan Callinan","2021/mct/3857/rip-curl-newcastle-cup-presented-by-corona","round_10_heat_7",2,11.4,11.69,3.39
"Ryan Callinan","2019/mct/2917/corona-open-j-bay","round_542_heat_9",3,6.1,11.69,3.39
"Ryan Callinan","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_22_heat_9",3,14.46,11.69,3.39
"Ryan Callinan","2016/mct/1513/quiksilver-pro-france","round_321_heat_5",3,12.1,11.69,3.39
"Ryan Callinan","2018/mct/2825/meo-rip-curl-pro-portugal","round_491_heat_6",2,7.33,11.69,3.39
"Ryan Callinan","2016/mct/1540/billabong-pipe-masters","round_341_heat_3",2,10.17,11.69,3.39
"Ryan Callinan","2019/mct/2919/tahiti-pro-teahupoo","round_550_heat_2",3,12.5,11.69,3.39
"Ryan Callinan","2016/mct/1434/oi-rio-pro","round_281_heat_10",3,15.53,11.69,3.39
"Ryan Callinan","2018/mct/2803/quiksilver-pro-france","round_485_heat_2",3,18.53,11.69,3.39
"Ryan Callinan","2019/mct/2917/corona-open-j-bay","round_544_heat_4",2,13.1,11.69,3.39
"Ryan Callinan","2019/mct/2908/quiksilver-pro-gold-coast","round_509_heat_11",2,10.53,11.69,3.39
"Ryan Callinan","2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_1",2,12.67,11.69,3.39
"Ryan Callinan","2016/mct/1399/quiksilver-pro-gold-coast","round_259_heat_1",2,5,11.69,3.39
"Ryan Callinan","2016/mct/1522/meo-rip-curl-pro-portugal","round_330_heat_2",2,9.43,11.69,3.39
"Ryan Callinan","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_2_heat_2",3,12.83,11.69,3.39
"Ryan Callinan","2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_2",2,13.93,11.69,3.39
"Ryan Callinan","2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_4",2,12.5,11.69,3.39
"Ryan Callinan","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_1",3,9.53,11.69,3.39
"Ryan Callinan","2018/mct/2856/billabong-pipe-masters","round_503_heat_1",3,7.93,11.69,3.39
"Ryan Callinan","2019/mct/2913/margaret-river-pro","round_530_heat_15",2,10.83,11.69,3.39
"Ryan Callinan","2019/mct/2912/corona-bali-protected","round_521_heat_9",3,10.67,11.69,3.39
"Ryan Callinan","2016/mct/1434/oi-rio-pro","round_283_heat_4",2,11.13,11.69,3.39
"Ryan Callinan","2016/mct/1443/fiji-pro","round_289_heat_2",3,12.56,11.69,3.39
"Ryan Callinan","2016/mct/1399/quiksilver-pro-gold-coast","round_258_heat_5",2,15.74,11.69,3.39
"Ryan Callinan","2016/mct/1443/fiji-pro","round_290_heat_3",2,14.1,11.69,3.39
"Ryan Callinan","2018/mct/2803/quiksilver-pro-france","round_483_heat_2",2,16.1,11.69,3.39
"Ryan Callinan","2016/mct/1513/quiksilver-pro-france","round_323_heat_6",2,15.5,11.69,3.39
"Ryan Callinan","2019/mct/2912/corona-bali-protected","round_524_heat_5",2,13.47,11.69,3.39
"Ryan Callinan","2019/mct/2927/billabong-pipe-masters","round_572_heat_6",2,7.53,11.69,3.39
"Ryan Callinan","2019/mct/2916/oi-rio-pro","round_535_heat_11",3,13.17,11.69,3.39
"Ryan Callinan","2016/mct/1540/billabong-pipe-masters","round_339_heat_7",2,15.34,11.69,3.39
"Ryan Callinan","2019/mct/2913/margaret-river-pro","round_532_heat_4",2,11.6,11.69,3.39
"Ryan Callinan","2021/mct/3624/boost-mobile-margaret-river-pro-presented-by-corona","round_24_heat_7",2,15,11.69,3.39
"Ryan Callinan","2019/mct/2912/corona-bali-protected","round_522_heat_4",3,10.5,11.69,3.39
"Ryan Callinan","2021/mct/3862/rip-curl-rottnest-search-presented-by-corona","round_31_heat_3",2,13.67,11.69,3.39
"Ryan Callinan","2019/mct/2923/quiksilver-pro-france","round_559_heat_2",2,14.17,11.69,3.39
"Ryan Callinan","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_3_heat_10",2,9.6,11.69,3.39
"Ryan Callinan","2019/mct/2916/oi-rio-pro","round_537_heat_12",2,7.57,11.69,3.39
"Ryan Callinan","2018/mct/2803/quiksilver-pro-france","round_488_heat_1",2,14.23,11.69,3.39
"Ryan Callinan","2019/mct/2924/meo-rip-curl-pro-portugal","round_564_heat_3",3,11.33,11.69,3.39
"Ryan Callinan","2016/mct/1457/j-bay-open","round_298_heat_5",2,12.9,11.69,3.39
"Ryan Callinan","2018/mct/2803/quiksilver-pro-france","round_484_heat_6",2,16.8,11.69,3.39
"Ryan Callinan","2016/mct/1413/rip-curl-pro-bells-beach","round_265_heat_10",3,9.5,11.69,3.39
"Ryan Callinan","2019/mct/2919/tahiti-pro-teahupoo","round_549_heat_8",3,7.54,11.69,3.39
"Ryan Callinan","2019/mct/2917/corona-open-j-bay","round_545_heat_2",2,11.67,11.69,3.39
"Samuel Pupo","2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_2",2,12.83,7.52,3.58
"Samuel Pupo","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_5",3,6.2,7.52,3.58
"Samuel Pupo","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_6",3,6.03,7.52,3.58
"Samuel Pupo","2018/mct/2825/meo-rip-curl-pro-portugal","round_490_heat_1",2,5.03,7.52,3.58
"Sebastian Zietz","2017/mct/1961/meo-rip-curl-pro-portugal","round_419_heat_2",2,12.1,11.84,3.64
"Sebastian Zietz","2013/mct/540/volcom-fiji-pro","round_30_heat_2",2,4.1,11.84,3.64
"Sebastian Zietz","2013/mct/589/hurley-pro-trestles","round_50_heat_9",2,14.67,11.84,3.64
"Sebastian Zietz","2017/mct/1920/billabong-pro-tahiti","round_393_heat_10",3,10.64,11.84,3.64
"Sebastian Zietz","2015/mct/1236/fiji-pro","round_201_heat_8",3,14,11.84,3.64
"Sebastian Zietz","2019/mct/2908/quiksilver-pro-gold-coast","round_508_heat_4",3,11.64,11.84,3.64
"Sebastian Zietz","2016/mct/1399/quiksilver-pro-gold-coast","round_260_heat_3",3,15.33,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_276_heat_4",3,14.17,11.84,3.64
"Sebastian Zietz","2019/mct/2917/corona-open-j-bay","round_546_heat_3",2,14.4,11.84,3.64
"Sebastian Zietz","2018/mct/2803/quiksilver-pro-france","round_485_heat_4",3,15.9,11.84,3.64
"Sebastian Zietz","2015/mct/1267/billabong-pro-tahiti","round_218_heat_12",2,14.6,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_108_heat_3",3,11.1,11.84,3.64
"Sebastian Zietz","2016/mct/1457/j-bay-open","round_299_heat_5",2,11.26,11.84,3.64
"Sebastian Zietz","2018/mct/2803/quiksilver-pro-france","round_486_heat_4",2,10.73,11.84,3.64
"Sebastian Zietz","2013/mct/573/billabong-pro-teahupoo","round_42_heat_8",2,14.1,11.84,3.64
"Sebastian Zietz","2017/mct/1867/outerknown-fiji-pro","round_377_heat_10",3,8.34,11.84,3.64
"Sebastian Zietz","2018/mct/2774/tahiti-pro-teahupoo","round_475_heat_3",3,12.17,11.84,3.64
"Sebastian Zietz","2017/mct/1961/meo-rip-curl-pro-portugal","round_417_heat_11",3,9.77,11.84,3.64
"Sebastian Zietz","2017/mct/1867/outerknown-fiji-pro","round_381_heat_3",2,12.5,11.84,3.64
"Sebastian Zietz","2013/mct/547/oakley-pro-bali","round_34_heat_6",2,15.23,11.84,3.64
"Sebastian Zietz","2017/mct/1809/drug-aware-margaret-river-pro","round_357_heat_3",2,14.33,11.84,3.64
"Sebastian Zietz","2016/mct/1522/meo-rip-curl-pro-portugal","round_332_heat_3",3,11.2,11.84,3.64
"Sebastian Zietz","2018/mct/2647/quiksilver-pro-gold-coast","round_433_heat_11",3,7.46,11.84,3.64
"Sebastian Zietz","2015/mct/1307/moche-rip-curl-pro-portugal","round_243_heat_4",2,13.17,11.84,3.64
"Sebastian Zietz","2017/mct/1800/quiksilver-pro-gold-coast","round_345_heat_12",3,12.2,11.84,3.64
"Sebastian Zietz","2014/mct/708/hurley-pro-at-trestles","round_138_heat_9",2,12.74,11.84,3.64
"Sebastian Zietz","2019/mct/2917/corona-open-j-bay","round_544_heat_11",2,14.94,11.84,3.64
"Sebastian Zietz","2013/mct/519/quiksilver-pro-gold-coast","round_2_heat_12",2,16.37,11.84,3.64
"Sebastian Zietz","2018/mct/2714/corona-bali-protected","round_455_heat_6",2,8,11.84,3.64
"Sebastian Zietz","2019/mct/2908/quiksilver-pro-gold-coast","round_509_heat_15",2,8.8,11.84,3.64
"Sebastian Zietz","2013/mct/529/rip-curl-pro-bells-beach","round_11_heat_4",2,14.17,11.84,3.64
"Sebastian Zietz","2013/mct/589/hurley-pro-trestles","round_51_heat_8",2,13.8,11.84,3.64
"Sebastian Zietz","2013/mct/594/quiksilver-pro-france","round_59_heat_5",2,10.2,11.84,3.64
"Sebastian Zietz","2013/mct/519/quiksilver-pro-gold-coast","round_3_heat_4",2,12.27,11.84,3.64
"Sebastian Zietz","2015/mct/1244/j-bay-open","round_210_heat_12",2,13.93,11.84,3.64
"Sebastian Zietz","2017/mct/1822/rip-curl-pro-bells-beach","round_364_heat_2",3,12.94,11.84,3.64
"Sebastian Zietz","2013/mct/615/billabong-pipe-masters","round_75_heat_8",2,13.77,11.84,3.64
"Sebastian Zietz","2016/mct/1399/quiksilver-pro-gold-coast","round_258_heat_2",2,13.1,11.84,3.64
"Sebastian Zietz","2013/mct/535/billabong-rio-pro","round_19_heat_9",2,17.47,11.84,3.64
"Sebastian Zietz","2015/mct/1317/billabong-pipe-masters","round_251_heat_9",2,14.23,11.84,3.64
"Sebastian Zietz","2016/mct/1513/quiksilver-pro-france","round_323_heat_11",2,15.67,11.84,3.64
"Sebastian Zietz","2013/mct/540/volcom-fiji-pro","round_29_heat_2",2,15.97,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_106_heat_11",2,15.7,11.84,3.64
"Sebastian Zietz","2013/mct/540/volcom-fiji-pro","round_28_heat_2",3,15.16,11.84,3.64
"Sebastian Zietz","2017/mct/1854/oi-rio-pro","round_370_heat_6",2,10.9,11.84,3.64
"Sebastian Zietz","2019/mct/2924/meo-rip-curl-pro-portugal","round_563_heat_11",3,11.5,11.84,3.64
"Sebastian Zietz","2015/mct/1234/oi-rio-pro","round_193_heat_8",3,12.06,11.84,3.64
"Sebastian Zietz","2017/mct/1979/billabong-pipe-masters","round_426_heat_8",2,10,11.84,3.64
"Sebastian Zietz","2016/mct/1484/billabong-pro-tahiti","round_307_heat_9",2,9.57,11.84,3.64
"Sebastian Zietz","2015/mct/1317/billabong-pipe-masters","round_249_heat_6",3,4.37,11.84,3.64
"Sebastian Zietz","2015/mct/1302/quiksilver-pro-france","round_233_heat_3",3,15.9,11.84,3.64
"Sebastian Zietz","2016/mct/1434/oi-rio-pro","round_281_heat_11",3,12.77,11.84,3.64
"Sebastian Zietz","2015/mct/1222/rip-curl-pro-bells-beach","round_177_heat_3",3,9.06,11.84,3.64
"Sebastian Zietz","2019/mct/2923/quiksilver-pro-france","round_557_heat_2",3,6.07,11.84,3.64
"Sebastian Zietz","2017/mct/1935/hurley-pro-at-trestles","round_403_heat_2",2,16.76,11.84,3.64
"Sebastian Zietz","2013/mct/535/billabong-rio-pro","round_22_heat_3",2,12.37,11.84,3.64
"Sebastian Zietz","2013/mct/547/oakley-pro-bali","round_33_heat_12",3,19.37,11.84,3.64
"Sebastian Zietz","2019/mct/2917/corona-open-j-bay","round_542_heat_10",3,12.4,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_279_heat_2",2,16.27,11.84,3.64
"Sebastian Zietz","2018/mct/2705/oi-rio-pro","round_449_heat_8",2,14.27,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_110_heat_4",2,7.2,11.84,3.64
"Sebastian Zietz","2018/mct/2705/oi-rio-pro","round_448_heat_10",2,15.86,11.84,3.64
"Sebastian Zietz","2016/mct/1399/quiksilver-pro-gold-coast","round_259_heat_7",2,14.5,11.84,3.64
"Sebastian Zietz","2015/mct/1207/quiksilver-pro-gold-coast","round_171_heat_4",2,11.9,11.84,3.64
"Sebastian Zietz","2013/mct/540/volcom-fiji-pro","round_27_heat_5",2,11.6,11.84,3.64
"Sebastian Zietz","2017/mct/1979/billabong-pipe-masters","round_425_heat_10",3,10.6,11.84,3.64
"Sebastian Zietz","2015/mct/1226/drug-aware-margaret-river-pro","round_185_heat_4",3,15.23,11.84,3.64
"Sebastian Zietz","2019/mct/2924/meo-rip-curl-pro-portugal","round_565_heat_8",2,1.93,11.84,3.64
"Sebastian Zietz","2017/mct/1961/meo-rip-curl-pro-portugal","round_420_heat_1",3,8.1,11.84,3.64
"Sebastian Zietz","2014/mct/649/drug-aware-margaret-river-pro","round_89_heat_2",3,6.46,11.84,3.64
"Sebastian Zietz","2014/mct/698/billabong-pro-tahiti","round_130_heat_11",2,15.8,11.84,3.64
"Sebastian Zietz","2018/mct/2825/meo-rip-curl-pro-portugal","round_489_heat_10",3,2.54,11.84,3.64
"Sebastian Zietz","2013/mct/529/rip-curl-pro-bells-beach","round_10_heat_10",2,16.33,11.84,3.64
"Sebastian Zietz","2015/mct/1226/drug-aware-margaret-river-pro","round_188_heat_2",3,7.9,11.84,3.64
"Sebastian Zietz","2015/mct/1244/j-bay-open","round_209_heat_7",3,7.74,11.84,3.64
"Sebastian Zietz","2018/mct/2647/quiksilver-pro-gold-coast","round_434_heat_6",2,10.8,11.84,3.64
"Sebastian Zietz","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_2_heat_2",3,6.64,11.84,3.64
"Sebastian Zietz","2018/mct/2747/corona-open-j-bay","round_472_heat_4",2,12.44,11.84,3.64
"Sebastian Zietz","2014/mct/719/moche-rip-curl-pro-portugal","round_155_heat_9",2,11.5,11.84,3.64
"Sebastian Zietz","2014/mct/639/quiksilver-pro-gold-coast","round_81_heat_8",3,13.17,11.84,3.64
"Sebastian Zietz","2015/mct/1281/hurley-pro-at-trestles","round_226_heat_11",2,8.33,11.84,3.64
"Sebastian Zietz","2019/mct/2912/corona-bali-protected","round_521_heat_2",3,9.04,11.84,3.64
"Sebastian Zietz","2017/mct/1822/rip-curl-pro-bells-beach","round_362_heat_3",2,16.93,11.84,3.64
"Sebastian Zietz","2015/mct/1226/drug-aware-margaret-river-pro","round_189_heat_2",2,11.5,11.84,3.64
"Sebastian Zietz","2016/mct/1443/fiji-pro","round_290_heat_8",2,10.53,11.84,3.64
"Sebastian Zietz","2014/mct/708/hurley-pro-at-trestles","round_137_heat_7",3,9.5,11.84,3.64
"Sebastian Zietz","2016/mct/1522/meo-rip-curl-pro-portugal","round_330_heat_7",2,11.64,11.84,3.64
"Sebastian Zietz","2019/mct/2927/billabong-pipe-masters","round_571_heat_2",3,9.16,11.84,3.64
"Sebastian Zietz","2014/mct/668/fiji-pro","round_113_heat_8",3,12.07,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_109_heat_4",2,11.76,11.84,3.64
"Sebastian Zietz","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_1_heat_4",3,4.5,11.84,3.64
"Sebastian Zietz","2014/mct/639/quiksilver-pro-gold-coast","round_82_heat_9",2,7.23,11.84,3.64
"Sebastian Zietz","2019/mct/2919/tahiti-pro-teahupoo","round_550_heat_1",3,14.4,11.84,3.64
"Sebastian Zietz","2019/mct/2923/quiksilver-pro-france","round_556_heat_4",3,9.26,11.84,3.64
"Sebastian Zietz","2016/mct/1540/billabong-pipe-masters","round_337_heat_11",3,10.2,11.84,3.64
"Sebastian Zietz","2016/mct/1540/billabong-pipe-masters","round_338_heat_4",2,12.76,11.84,3.64
"Sebastian Zietz","2015/mct/1307/moche-rip-curl-pro-portugal","round_241_heat_6",3,9.1,11.84,3.64
"Sebastian Zietz","2016/mct/1495/hurley-pro-at-trestles","round_313_heat_12",3,12.17,11.84,3.64
"Sebastian Zietz","2017/mct/1900/corona-open-j-bay","round_385_heat_11",3,9.83,11.84,3.64
"Sebastian Zietz","2021/mct/3616/billabong-pipe-masters-presented-by-hydro-flask","round_3_heat_9",2,2.06,11.84,3.64
"Sebastian Zietz","2017/mct/1950/quiksilver-pro-france","round_413_heat_1",2,14.4,11.84,3.64
"Sebastian Zietz","2013/mct/615/billabong-pipe-masters","round_76_heat_3",3,14.5,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_107_heat_8",2,15.1,11.84,3.64
"Sebastian Zietz","2018/mct/2856/billabong-pipe-masters","round_504_heat_1",2,6.93,11.84,3.64
"Sebastian Zietz","2018/mct/2747/corona-open-j-bay","round_471_heat_3",3,16.13,11.84,3.64
"Sebastian Zietz","2014/mct/713/quiksilver-pro-france","round_146_heat_10",2,12.6,11.84,3.64
"Sebastian Zietz","2014/mct/655/rip-curl-pro-bells-beach","round_99_heat_9",2,15.5,11.84,3.64
"Sebastian Zietz","2015/mct/1207/quiksilver-pro-gold-coast","round_169_heat_2",3,14.6,11.84,3.64
"Sebastian Zietz","2016/mct/1399/quiksilver-pro-gold-coast","round_261_heat_4",2,10.77,11.84,3.64
"Sebastian Zietz","2016/mct/1522/meo-rip-curl-pro-portugal","round_333_heat_4",2,8.8,11.84,3.64
"Sebastian Zietz","2018/mct/2803/quiksilver-pro-france","round_484_heat_11",2,12.7,11.84,3.64
"Sebastian Zietz","2018/mct/2747/corona-open-j-bay","round_468_heat_2",3,14.03,11.84,3.64
"Sebastian Zietz","2017/mct/1950/quiksilver-pro-france","round_414_heat_1",2,15.93,11.84,3.64
"Sebastian Zietz","2016/mct/1522/meo-rip-curl-pro-portugal","round_331_heat_8",2,12.07,11.84,3.64
"Sebastian Zietz","2019/mct/2927/billabong-pipe-masters","round_570_heat_10",3,4.9,11.84,3.64
"Sebastian Zietz","2014/mct/713/quiksilver-pro-france","round_147_heat_4",2,11.17,11.84,3.64
"Sebastian Zietz","2014/mct/649/drug-aware-margaret-river-pro","round_91_heat_10",2,11.03,11.84,3.64
"Sebastian Zietz","2017/mct/1800/quiksilver-pro-gold-coast","round_346_heat_4",2,16.4,11.84,3.64
"Sebastian Zietz","2019/mct/2916/oi-rio-pro","round_537_heat_2",2,8.2,11.84,3.64
"Sebastian Zietz","2017/mct/1809/drug-aware-margaret-river-pro","round_356_heat_3",3,13.4,11.84,3.64
"Sebastian Zietz","2017/mct/1809/drug-aware-margaret-river-pro","round_353_heat_12",3,14.83,11.84,3.64
"Sebastian Zietz","2016/mct/1513/quiksilver-pro-france","round_325_heat_4",2,11.7,11.84,3.64
"Sebastian Zietz","2017/mct/1950/quiksilver-pro-france","round_416_heat_1",2,9.3,11.84,3.64
"Sebastian Zietz","2013/mct/596/rip-curl-pro-portugal","round_65_heat_7",3,12.77,11.84,3.64
"Sebastian Zietz","2014/mct/664/billabong-rio-pro","round_105_heat_1",3,6.4,11.84,3.64
"Sebastian Zietz","2013/mct/540/volcom-fiji-pro","round_25_heat_1",3,14.5,11.84,3.64
"Sebastian Zietz","2015/mct/1317/billabong-pipe-masters","round_250_heat_8",2,10.5,11.84,3.64
"Sebastian Zietz","2014/mct/730/billabong-pipe-masters","round_161_heat_2",3,14.13,11.84,3.64
"Sebastian Zietz","2016/mct/1413/rip-curl-pro-bells-beach","round_267_heat_1",2,15.83,11.84,3.64
"Sebastian Zietz","2013/mct/615/billabong-pipe-masters","round_74_heat_3",2,17.83,11.84,3.64
"Sebastian Zietz","2018/mct/2671/rip-curl-pro-bells-beach","round_442_heat_5",2,9.1,11.84,3.64
"Sebastian Zietz","2014/mct/674/j-bay-open","round_123_heat_4",2,14.37,11.84,3.64
"Sebastian Zietz","2014/mct/698/billabong-pro-tahiti","round_131_heat_8",2,18.5,11.84,3.64
"Sebastian Zietz","2013/mct/594/quiksilver-pro-france","round_58_heat_11",2,17.6,11.84,3.64
"Sebastian Zietz","2016/mct/1413/rip-curl-pro-bells-beach","round_266_heat_7",2,13.94,11.84,3.64
"Sebastian Zietz","2014/mct/730/billabong-pipe-masters","round_164_heat_4",3,4.54,11.84,3.64
"Sebastian Zietz","2017/mct/1854/oi-rio-pro","round_369_heat_11",3,11.26,11.84,3.64
"Sebastian Zietz","2019/mct/2913/margaret-river-pro","round_531_heat_2",2,12.4,11.84,3.64
"Sebastian Zietz","2018/mct/2705/oi-rio-pro","round_450_heat_3",3,9,11.84,3.64
"Sebastian Zietz","2017/mct/1867/outerknown-fiji-pro","round_379_heat_11",2,12.93,11.84,3.64
"Sebastian Zietz","2014/mct/698/billabong-pro-tahiti","round_129_heat_1",3,10.34,11.84,3.64
"Sebastian Zietz","2019/mct/2913/margaret-river-pro","round_528_heat_6",3,12,11.84,3.64
"Sebastian Zietz","2014/mct/719/moche-rip-curl-pro-portugal","round_153_heat_4",3,16.1,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_275_heat_10",2,17.73,11.84,3.64
"Sebastian Zietz","2017/mct/1900/corona-open-j-bay","round_386_heat_7",2,15.76,11.84,3.64
"Sebastian Zietz","2013/mct/547/oakley-pro-bali","round_35_heat_5",2,13.87,11.84,3.64
"Sebastian Zietz","2019/mct/2908/quiksilver-pro-gold-coast","round_507_heat_10",3,8.03,11.84,3.64
"Sebastian Zietz","2016/mct/1495/hurley-pro-at-trestles","round_314_heat_8",2,12.73,11.84,3.64
"Sebastian Zietz","2013/mct/573/billabong-pro-teahupoo","round_41_heat_12",3,2.6,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_278_heat_4",2,12.5,11.84,3.64
"Sebastian Zietz","2019/mct/2917/corona-open-j-bay","round_545_heat_6",2,13.83,11.84,3.64
"Sebastian Zietz","2018/mct/2825/meo-rip-curl-pro-portugal","round_490_heat_8",2,10.83,11.84,3.64
"Sebastian Zietz","2014/mct/668/fiji-pro","round_115_heat_8",2,4.03,11.84,3.64
"Sebastian Zietz","2018/mct/2856/billabong-pipe-masters","round_500_heat_8",3,4.03,11.84,3.64
"Sebastian Zietz","2013/mct/615/billabong-pipe-masters","round_78_heat_3",2,7.8,11.84,3.64
"Sebastian Zietz","2014/mct/655/rip-curl-pro-bells-beach","round_97_heat_2",3,9.33,11.84,3.64
"Sebastian Zietz","2017/mct/1935/hurley-pro-at-trestles","round_401_heat_10",3,16.83,11.84,3.64
"Sebastian Zietz","2017/mct/1950/quiksilver-pro-france","round_415_heat_1",2,16.26,11.84,3.64
"Sebastian Zietz","2016/mct/1484/billabong-pro-tahiti","round_305_heat_9",3,16.07,11.84,3.64
"Sebastian Zietz","2019/mct/2916/oi-rio-pro","round_535_heat_4",3,9.3,11.84,3.64
"Sebastian Zietz","2015/mct/1267/billabong-pro-tahiti","round_217_heat_4",3,9,11.84,3.64
"Sebastian Zietz","2015/mct/1307/moche-rip-curl-pro-portugal","round_242_heat_10",2,11.9,11.84,3.64
"Sebastian Zietz","2013/mct/535/billabong-rio-pro","round_20_heat_3",3,14.1,11.84,3.64
"Sebastian Zietz","2017/mct/1822/rip-curl-pro-bells-beach","round_363_heat_5",2,17.07,11.84,3.64
"Sebastian Zietz","2014/mct/730/billabong-pipe-masters","round_163_heat_10",2,8.93,11.84,3.64
"Sebastian Zietz","2016/mct/1434/oi-rio-pro","round_282_heat_7",2,14.33,11.84,3.64
"Sebastian Zietz","2017/mct/1822/rip-curl-pro-bells-beach","round_361_heat_12",3,11.94,11.84,3.64
"Sebastian Zietz","2017/mct/1822/rip-curl-pro-bells-beach","round_365_heat_1",2,13.16,11.84,3.64
"Sebastian Zietz","2017/mct/1854/oi-rio-pro","round_371_heat_2",2,11.73,11.84,3.64
"Sebastian Zietz","2016/mct/1399/quiksilver-pro-gold-coast","round_257_heat_4",3,14.8,11.84,3.64
"Sebastian Zietz","2017/mct/1935/hurley-pro-at-trestles","round_404_heat_1",3,11.37,11.84,3.64
"Sebastian Zietz","2019/mct/2927/billabong-pipe-masters","round_572_heat_16",2,8.33,11.84,3.64
"Sebastian Zietz","2013/mct/594/quiksilver-pro-france","round_57_heat_9",3,15.26,11.84,3.64
"Sebastian Zietz","2017/mct/1920/billabong-pro-tahiti","round_395_heat_5",2,12.27,11.84,3.64
"Sebastian Zietz","2017/mct/1935/hurley-pro-at-trestles","round_405_heat_2",2,6.84,11.84,3.64
"Sebastian Zietz","2013/mct/615/billabong-pipe-masters","round_77_heat_3",2,16.6,11.84,3.64
"Sebastian Zietz","2018/mct/2686/uluwatu-ct-margaret-river-pro","round_461_heat_10",3,5.4,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_280_heat_1",2,17.4,11.84,3.64
"Sebastian Zietz","2015/mct/1267/billabong-pro-tahiti","round_219_heat_10",2,13.33,11.84,3.64
"Sebastian Zietz","2015/mct/1236/fiji-pro","round_203_heat_8",2,13.3,11.84,3.64
"Sebastian Zietz","2017/mct/1920/billabong-pro-tahiti","round_394_heat_7",2,11.5,11.84,3.64
"Sebastian Zietz","2016/mct/1513/quiksilver-pro-france","round_324_heat_4",3,6.3,11.84,3.64
"Sebastian Zietz","2019/mct/2919/tahiti-pro-teahupoo","round_551_heat_4",2,11.23,11.84,3.64
"Sebastian Zietz","2014/mct/730/billabong-pipe-masters","round_165_heat_4",2,10.34,11.84,3.64
"Sebastian Zietz","2013/mct/519/quiksilver-pro-gold-coast","round_1_heat_4",3,12.1,11.84,3.64
"Sebastian Zietz","2016/mct/1418/drug-aware-margaret-river-pro","round_273_heat_12",3,13.2,11.84,3.64
"Sebastian Zietz","2017/mct/1961/meo-rip-curl-pro-portugal","round_422_heat_1",2,7.4,11.84,3.64
"Sebastian Zietz","2016/mct/1522/meo-rip-curl-pro-portugal","round_329_heat_12",3,14.83,11.84,3.64
"Sebastian Zietz","2015/mct/1222/rip-curl-pro-bells-beach","round_178_heat_12",2,17.24,11.84,3.64
"Sebastian Zietz","2018/mct/2856/billabong-pipe-masters","round_503_heat_2",3,11.93,11.84,3.64
"Sebastian Zietz","2015/mct/1226/drug-aware-margaret-river-pro","round_187_heat_4",2,14.3,11.84,3.64
"Sebastian Zietz","2013/mct/589/hurley-pro-trestles","round_49_heat_9",3,13.67,11.84,3.64
"Sebastian Zietz","2017/mct/1950/quiksilver-pro-france","round_412_heat_2",3,9.07,11.84,3.64
"Sebastian Zietz","2017/mct/1961/meo-rip-curl-pro-portugal","round_421_heat_1",2,12.1,11.84,3.64
