"event_name","heat_name","player_number","player_name","player_score"
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_4",2,"Ryan Callinan",12.5
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_5",2,"Filipe Toledo",14.5
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_5",2,"Caio Ibelli",13.07
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_6",2,"Mikey Wright",8.5
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_6",2,"Seth Moniz",14
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_7",2,"Kolohe Andino",12.2
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_7",2,"Jacob Willcox",13.24
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_8",2,"Wade Carmichael",11.87
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_8",2,"Deivid Silva",13.17
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_9",2,"Gabriel Medina",16.03
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_9",2,"Reef Heazlewood",7.8
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_10",2,"Willian Cardoso",12.2
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_10",2,"Yago Dora",9.63
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_11",2,"Owen Wright",16.1
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_11",2,"Ricardo Christie",12.07
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_12",2,"John John Florence",17.67
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_12",2,"Jadson Andre",11.24
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_13",2,"Italo Ferreira",13.76
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_13",2,"Jack Freestone",9.1
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_14",2,"Ezekiel Lau",13.44
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_14",2,"Jeremy Flores",14.03
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_15",2,"Kanoa Igarashi",12.07
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_15",2,"Adrian Buchan",11.93
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_16",2,"Jordy Smith",14.1
"2019/mct/2909/rip-curl-pro-bells-beach","round_516_heat_16",2,"Leonardo Fioravanti",13.27
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_1",2,"Kelly Slater",10.8
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_1",2,"Peterson Crisanto",6.87
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_2",2,"Conner Coffin",9.93
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_2",2,"Ryan Callinan",13.93
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_3",2,"Filipe Toledo",14.1
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_3",2,"Seth Moniz",7.13
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_4",2,"Jacob Willcox",11.8
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_4",2,"Deivid Silva",10.04
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_5",2,"Gabriel Medina",17.27
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_5",2,"Willian Cardoso",7.76
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_6",2,"Owen Wright",16.97
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_6",2,"John John Florence",18.16
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_7",2,"Italo Ferreira",12.2
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_7",2,"Jeremy Flores",6.03
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_8",2,"Kanoa Igarashi",11.03
"2019/mct/2909/rip-curl-pro-bells-beach","round_517_heat_8",2,"Jordy Smith",13.1
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_1",2,"Kelly Slater",5.67
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_1",2,"Ryan Callinan",12.67
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_2",2,"Filipe Toledo",14.17
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_2",2,"Jacob Willcox",13.06
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_3",2,"Gabriel Medina",15.17
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_3",2,"John John Florence",16.87
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_4",2,"Italo Ferreira",8.4
"2019/mct/2909/rip-curl-pro-bells-beach","round_518_heat_4",2,"Jordy Smith",15.23
"2019/mct/2909/rip-curl-pro-bells-beach","round_519_heat_1",2,"Ryan Callinan",12.84
"2019/mct/2909/rip-curl-pro-bells-beach","round_519_heat_1",2,"Filipe Toledo",13.4
"2019/mct/2909/rip-curl-pro-bells-beach","round_519_heat_2",2,"John John Florence",16.8
"2019/mct/2909/rip-curl-pro-bells-beach","round_519_heat_2",2,"Jordy Smith",15.24
"2019/mct/2909/rip-curl-pro-bells-beach","round_520_heat_1",2,"Filipe Toledo",13.83
"2019/mct/2909/rip-curl-pro-bells-beach","round_520_heat_1",2,"John John Florence",14.3
"2019/mct/2912/corona-bali-protected","round_521_heat_1",3,"John John Florence",11.5
"2019/mct/2912/corona-bali-protected","round_521_heat_1",3,"Michael Rodrigues",10.16
"2019/mct/2912/corona-bali-protected","round_521_heat_1",3,"Leonardo Fioravanti",7.47
"2019/mct/2912/corona-bali-protected","round_521_heat_2",3,"Jordy Smith",14
"2019/mct/2912/corona-bali-protected","round_521_heat_2",3,"Sebastian Zietz",9.04
"2019/mct/2912/corona-bali-protected","round_521_heat_2",3,"Jadson Andre",10.44
"2019/mct/2912/corona-bali-protected","round_521_heat_3",3,"Julian Wilson",10.9
"2019/mct/2912/corona-bali-protected","round_521_heat_3",3,"Adrian Buchan",7.74
"2019/mct/2912/corona-bali-protected","round_521_heat_3",3,"Jack Freestone",8.6
"2019/mct/2912/corona-bali-protected","round_521_heat_4",3,"Italo Ferreira",11.5
"2019/mct/2912/corona-bali-protected","round_521_heat_4",3,"Ezekiel Lau",7.8
"2019/mct/2912/corona-bali-protected","round_521_heat_4",3,"Caio Ibelli",8.97
"2019/mct/2912/corona-bali-protected","round_521_heat_5",3,"Filipe Toledo",16.17
"2019/mct/2912/corona-bali-protected","round_521_heat_5",3,"Peterson Crisanto",10.4
"2019/mct/2912/corona-bali-protected","round_521_heat_5",3,"Jacob Willcox",7.6
"2019/mct/2912/corona-bali-protected","round_521_heat_6",3,"Gabriel Medina",9.54
"2019/mct/2912/corona-bali-protected","round_521_heat_6",3,"Deivid Silva",6.77
"2019/mct/2912/corona-bali-protected","round_521_heat_6",3,"Rio Waida",9.6
"2019/mct/2912/corona-bali-protected","round_521_heat_7",3,"Owen Wright",10.33
"2019/mct/2912/corona-bali-protected","round_521_heat_7",3,"Yago Dora",11.63
"2019/mct/2912/corona-bali-protected","round_521_heat_7",3,"Soli Bailey",9.5
"2019/mct/2912/corona-bali-protected","round_521_heat_8",3,"Conner Coffin",11.24
"2019/mct/2912/corona-bali-protected","round_521_heat_8",3,"Jeremy Flores",10
"2019/mct/2912/corona-bali-protected","round_521_heat_8",3,"Jesse Mendes",8.17
"2019/mct/2912/corona-bali-protected","round_521_heat_9",3,"Kolohe Andino",11.23
"2019/mct/2912/corona-bali-protected","round_521_heat_9",3,"Ryan Callinan",10.67
"2019/mct/2912/corona-bali-protected","round_521_heat_9",3,"Kelly Slater",11.66
"2019/mct/2912/corona-bali-protected","round_521_heat_10",3,"Wade Carmichael",8.63
"2019/mct/2912/corona-bali-protected","round_521_heat_10",3,"Seth Moniz",5.1
"2019/mct/2912/corona-bali-protected","round_521_heat_10",3,"Ricardo Christie",11.93
"2019/mct/2912/corona-bali-protected","round_521_heat_11",3,"Kanoa Igarashi",1.77
"2019/mct/2912/corona-bali-protected","round_521_heat_11",3,"Mikey Wright",12
"2019/mct/2912/corona-bali-protected","round_521_heat_11",3,"Joan Duru",9.5
"2019/mct/2912/corona-bali-protected","round_521_heat_12",3,"Michel Bourez",12.43
"2019/mct/2912/corona-bali-protected","round_521_heat_12",3,"Willian Cardoso",8.73
"2019/mct/2912/corona-bali-protected","round_521_heat_12",3,"Griffin Colapinto",9.63
"2019/mct/2912/corona-bali-protected","round_522_heat_1",3,"Kanoa Igarashi",14.6
"2019/mct/2912/corona-bali-protected","round_522_heat_1",3,"Deivid Silva",10.67
"2019/mct/2912/corona-bali-protected","round_522_heat_1",3,"Jacob Willcox",10.1
"2019/mct/2912/corona-bali-protected","round_522_heat_2",3,"Willian Cardoso",10.66
"2019/mct/2912/corona-bali-protected","round_522_heat_2",3,"Ezekiel Lau",10.07
"2019/mct/2912/corona-bali-protected","round_522_heat_2",3,"Leonardo Fioravanti",10.9
"2019/mct/2912/corona-bali-protected","round_522_heat_3",3,"Seth Moniz",12.5
"2019/mct/2912/corona-bali-protected","round_522_heat_3",3,"Adrian Buchan",14
"2019/mct/2912/corona-bali-protected","round_522_heat_3",3,"Soli Bailey",11.4
"2019/mct/2912/corona-bali-protected","round_522_heat_4",3,"Ryan Callinan",10.5
"2019/mct/2912/corona-bali-protected","round_522_heat_4",3,"Sebastian Zietz",8.4
"2019/mct/2912/corona-bali-protected","round_522_heat_4",3,"Jesse Mendes",8.43
"2019/mct/2912/corona-bali-protected","round_523_heat_1",2,"Julian Wilson",12.23
"2019/mct/2912/corona-bali-protected","round_523_heat_1",2,"Jadson Andre",8
"2019/mct/2912/corona-bali-protected","round_523_heat_2",2,"Yago Dora",3.57
"2019/mct/2912/corona-bali-protected","round_523_heat_2",2,"Michael Rodrigues",12.27
"2019/mct/2912/corona-bali-protected","round_523_heat_3",2,"John John Florence",12.04
"2019/mct/2912/corona-bali-protected","round_523_heat_3",2,"Joan Duru",12.14
"2019/mct/2912/corona-bali-protected","round_523_heat_4",2,"Wade Carmichael",11.63
"2019/mct/2912/corona-bali-protected","round_523_heat_4",2,"Deivid Silva",11.44
"2019/mct/2912/corona-bali-protected","round_523_heat_5",2,"Italo Ferreira",4.77
"2019/mct/2912/corona-bali-protected","round_523_heat_5",2,"Jack Freestone",11.26
"2019/mct/2912/corona-bali-protected","round_523_heat_6",2,"Willian Cardoso",11.34
"2019/mct/2912/corona-bali-protected","round_523_heat_6",2,"Jeremy Flores",13.74
"2019/mct/2912/corona-bali-protected","round_523_heat_7",2,"Conner Coffin",10.33
"2019/mct/2912/corona-bali-protected","round_523_heat_7",2,"Griffin Colapinto",7.33
"2019/mct/2912/corona-bali-protected","round_523_heat_8",2,"Kolohe Andino",14.54
"2019/mct/2912/corona-bali-protected","round_523_heat_8",2,"Ricardo Christie",8.37
"2019/mct/2912/corona-bali-protected","round_523_heat_9",2,"Filipe Toledo",13
"2019/mct/2912/corona-bali-protected","round_523_heat_9",2,"Caio Ibelli",7.13
"2019/mct/2912/corona-bali-protected","round_523_heat_10",2,"Seth Moniz",9.5
"2019/mct/2912/corona-bali-protected","round_523_heat_10",2,"Ryan Callinan",11.76
"2019/mct/2912/corona-bali-protected","round_523_heat_11",2,"Owen Wright",8.3
"2019/mct/2912/corona-bali-protected","round_523_heat_11",2,"Kelly Slater",12.5
"2019/mct/2912/corona-bali-protected","round_523_heat_12",2,"Michel Bourez",9.13
"2019/mct/2912/corona-bali-protected","round_523_heat_12",2,"Rio Waida",8.1
"2019/mct/2912/corona-bali-protected","round_523_heat_13",2,"Gabriel Medina",11
"2019/mct/2912/corona-bali-protected","round_523_heat_13",2,"Leonardo Fioravanti",12.73
"2019/mct/2912/corona-bali-protected","round_523_heat_14",2,"Mikey Wright",6.5
"2019/mct/2912/corona-bali-protected","round_523_heat_14",2,"Adrian Buchan",8.73
"2019/mct/2912/corona-bali-protected","round_523_heat_15",2,"Kanoa Igarashi",13.9
"2019/mct/2912/corona-bali-protected","round_523_heat_15",2,"Peterson Crisanto",7.6
"2019/mct/2912/corona-bali-protected","round_523_heat_16",2,"Jordy Smith",10.33
"2019/mct/2912/corona-bali-protected","round_523_heat_16",2,"Jesse Mendes",11.2
"2019/mct/2912/corona-bali-protected","round_524_heat_1",2,"Julian Wilson",6.77
"2019/mct/2912/corona-bali-protected","round_524_heat_1",2,"Michael Rodrigues",13.67
"2019/mct/2912/corona-bali-protected","round_524_heat_2",2,"Joan Duru",13.87
"2019/mct/2912/corona-bali-protected","round_524_heat_2",2,"Wade Carmichael",15.5
"2019/mct/2912/corona-bali-protected","round_524_heat_3",2,"Jack Freestone",13
"2019/mct/2912/corona-bali-protected","round_524_heat_3",2,"Jeremy Flores",14.17
"2019/mct/2912/corona-bali-protected","round_524_heat_4",2,"Conner Coffin",9.67
"2019/mct/2912/corona-bali-protected","round_524_heat_4",2,"Kolohe Andino",11.16
"2019/mct/2912/corona-bali-protected","round_524_heat_5",2,"Filipe Toledo",15.93
"2019/mct/2912/corona-bali-protected","round_524_heat_5",2,"Ryan Callinan",13.47
"2019/mct/2912/corona-bali-protected","round_524_heat_6",2,"Kelly Slater",14.46
"2019/mct/2912/corona-bali-protected","round_524_heat_6",2,"Michel Bourez",14.27
"2019/mct/2912/corona-bali-protected","round_524_heat_7",2,"Leonardo Fioravanti",10.8
"2019/mct/2912/corona-bali-protected","round_524_heat_7",2,"Adrian Buchan",11.23
"2019/mct/2912/corona-bali-protected","round_524_heat_8",2,"Kanoa Igarashi",15.66
"2019/mct/2912/corona-bali-protected","round_524_heat_8",2,"Jesse Mendes",5.86
"2019/mct/2912/corona-bali-protected","round_525_heat_1",2,"Michael Rodrigues",10.2
"2019/mct/2912/corona-bali-protected","round_525_heat_1",2,"Wade Carmichael",9.93
"2019/mct/2912/corona-bali-protected","round_525_heat_2",2,"Jeremy Flores",10.47
"2019/mct/2912/corona-bali-protected","round_525_heat_2",2,"Kolohe Andino",10
"2019/mct/2912/corona-bali-protected","round_525_heat_3",2,"Filipe Toledo",10.53
"2019/mct/2912/corona-bali-protected","round_525_heat_3",2,"Kelly Slater",12.3
"2019/mct/2912/corona-bali-protected","round_525_heat_4",2,"Adrian Buchan",10.1
"2019/mct/2912/corona-bali-protected","round_525_heat_4",2,"Kanoa Igarashi",11.17
"2019/mct/2912/corona-bali-protected","round_526_heat_1",2,"Michael Rodrigues",12
"2019/mct/2912/corona-bali-protected","round_526_heat_1",2,"Jeremy Flores",16.43
"2019/mct/2912/corona-bali-protected","round_526_heat_2",2,"Kelly Slater",13.84
"2019/mct/2912/corona-bali-protected","round_526_heat_2",2,"Kanoa Igarashi",15.07
"2019/mct/2912/corona-bali-protected","round_527_heat_1",2,"Jeremy Flores",14.63
"2019/mct/2912/corona-bali-protected","round_527_heat_1",2,"Kanoa Igarashi",15.1
"2019/mct/2913/margaret-river-pro","round_528_heat_1",3,"John John Florence",12.84
"2019/mct/2913/margaret-river-pro","round_528_heat_1",3,"Kelly Slater",10.34
"2019/mct/2913/margaret-river-pro","round_528_heat_1",3,"Jadson Andre",11.64
"2019/mct/2913/margaret-river-pro","round_528_heat_2",3,"Kanoa Igarashi",12.73
"2019/mct/2913/margaret-river-pro","round_528_heat_2",3,"Yago Dora",9.33
"2019/mct/2913/margaret-river-pro","round_528_heat_2",3,"Soli Bailey",11.8
"2019/mct/2913/margaret-river-pro","round_528_heat_3",3,"Julian Wilson",10.27
"2019/mct/2913/margaret-river-pro","round_528_heat_3",3,"Peterson Crisanto",10.56
"2019/mct/2913/margaret-river-pro","round_528_heat_3",3,"Caio Ibelli",10.17
"2019/mct/2913/margaret-river-pro","round_528_heat_4",3,"Italo Ferreira",14.03
"2019/mct/2913/margaret-river-pro","round_528_heat_4",3,"Joan Duru",12.84
"2019/mct/2913/margaret-river-pro","round_528_heat_4",3,"Frederico Morais",11.9
"2019/mct/2913/margaret-river-pro","round_528_heat_5",3,"Gabriel Medina",14.7
"2019/mct/2913/margaret-river-pro","round_528_heat_5",3,"Deivid Silva",11.94
"2019/mct/2913/margaret-river-pro","round_528_heat_5",3,"Jacob Willcox",11.6
"2019/mct/2913/margaret-river-pro","round_528_heat_6",3,"Filipe Toledo",14.73
"2019/mct/2913/margaret-river-pro","round_528_heat_6",3,"Sebastian Zietz",12
"2019/mct/2913/margaret-river-pro","round_528_heat_7",3,"Jordy Smith",14.77
"2019/mct/2913/margaret-river-pro","round_528_heat_7",3,"Adrian Buchan",8.93
"2019/mct/2913/margaret-river-pro","round_528_heat_7",3,"Ricardo Christie",9.14
"2019/mct/2913/margaret-river-pro","round_528_heat_8",3,"Kolohe Andino",11.7
"2019/mct/2913/margaret-river-pro","round_528_heat_8",3,"Seth Moniz",11.23
"2019/mct/2913/margaret-river-pro","round_528_heat_8",3,"Jack Freestone",10.73
"2019/mct/2913/margaret-river-pro","round_528_heat_9",3,"Conner Coffin",9.77
"2019/mct/2913/margaret-river-pro","round_528_heat_9",3,"Ryan Callinan",11.57
"2019/mct/2913/margaret-river-pro","round_528_heat_9",3,"Leonardo Fioravanti",9.57
"2019/mct/2913/margaret-river-pro","round_528_heat_10",3,"Wade Carmichael",11.5
"2019/mct/2913/margaret-river-pro","round_528_heat_10",3,"Michael Rodrigues",12.67
"2019/mct/2913/margaret-river-pro","round_528_heat_10",3,"Ezekiel Lau",13.53
"2019/mct/2913/margaret-river-pro","round_528_heat_11",3,"Jeremy Flores",13.34
"2019/mct/2913/margaret-river-pro","round_528_heat_11",3,"Willian Cardoso",9.7
"2019/mct/2913/margaret-river-pro","round_528_heat_11",3,"Jesse Mendes",14.6
"2019/mct/2913/margaret-river-pro","round_528_heat_12",3,"Owen Wright",12.1
"2019/mct/2913/margaret-river-pro","round_528_heat_12",3,"Michel Bourez",5.33
"2019/mct/2913/margaret-river-pro","round_528_heat_12",3,"Griffin Colapinto",12
"2019/mct/2913/margaret-river-pro","round_529_heat_1",3,"Wade Carmichael",10.67
"2019/mct/2913/margaret-river-pro","round_529_heat_1",3,"Jack Freestone",10.83
"2019/mct/2913/margaret-river-pro","round_529_heat_1",3,"Jack Robinson",12.6
"2019/mct/2913/margaret-river-pro","round_529_heat_2",3,"Michel Bourez",13
"2019/mct/2913/margaret-river-pro","round_529_heat_2",3,"Leonardo Fioravanti",15.34
"2019/mct/2913/margaret-river-pro","round_529_heat_2",3,"Jacob Willcox",11.23
"2019/mct/2913/margaret-river-pro","round_529_heat_3",3,"Willian Cardoso",13.77
"2019/mct/2913/margaret-river-pro","round_529_heat_3",3,"Yago Dora",14.66
"2019/mct/2913/margaret-river-pro","round_529_heat_3",3,"Frederico Morais",13.46
"2019/mct/2913/margaret-river-pro","round_529_heat_4",3,"Adrian Buchan",13.93
"2019/mct/2913/margaret-river-pro","round_529_heat_4",3,"Kelly Slater",16.5
"2019/mct/2913/margaret-river-pro","round_529_heat_4",3,"Caio Ibelli",14.4
"2019/mct/2913/margaret-river-pro","round_530_heat_1",2,"Italo Ferreira",15
"2019/mct/2913/margaret-river-pro","round_530_heat_1",2,"Soli Bailey",3.5
"2019/mct/2913/margaret-river-pro","round_530_heat_2",2,"Michel Bourez",12.17
"2019/mct/2913/margaret-river-pro","round_530_heat_2",2,"Yago Dora",4.27
"2019/mct/2913/margaret-river-pro","round_530_heat_3",2,"John John Florence",11.83
"2019/mct/2913/margaret-river-pro","round_530_heat_3",2,"Jack Freestone",9.16
"2019/mct/2913/margaret-river-pro","round_530_heat_4",2,"Jeremy Flores",4.93
"2019/mct/2913/margaret-river-pro","round_530_heat_4",2,"Sebastian Zietz",13.87
"2019/mct/2913/margaret-river-pro","round_530_heat_5",2,"Gabriel Medina",13.23
"2019/mct/2913/margaret-river-pro","round_530_heat_5",2,"Caio Ibelli",13.67
"2019/mct/2913/margaret-river-pro","round_530_heat_6",2,"Willian Cardoso",7.34
"2019/mct/2913/margaret-river-pro","round_530_heat_6",2,"Kelly Slater",10.06
"2019/mct/2913/margaret-river-pro","round_530_heat_8",2,"Conner Coffin",12.33
"2019/mct/2913/margaret-river-pro","round_530_heat_8",2,"Jesse Mendes",9.2
"2019/mct/2913/margaret-river-pro","round_530_heat_9",2,"Filipe Toledo",6.73
"2019/mct/2913/margaret-river-pro","round_530_heat_9",2,"Jack Robinson",18.57
"2019/mct/2913/margaret-river-pro","round_530_heat_10",2,"Michael Rodrigues",2.14
"2019/mct/2913/margaret-river-pro","round_530_heat_10",2,"Seth Moniz",12.77
"2019/mct/2913/margaret-river-pro","round_530_heat_11",2,"Owen Wright",15.4
"2019/mct/2913/margaret-river-pro","round_530_heat_11",2,"Ezekiel Lau",5.5
"2019/mct/2913/margaret-river-pro","round_530_heat_12",2,"Kolohe Andino",13.2
"2019/mct/2913/margaret-river-pro","round_530_heat_12",2,"Griffin Colapinto",12
"2019/mct/2913/margaret-river-pro","round_530_heat_13",2,"Julian Wilson",7.47
"2019/mct/2913/margaret-river-pro","round_530_heat_13",2,"Jadson Andre",4.3
"2019/mct/2913/margaret-river-pro","round_530_heat_14",2,"Peterson Crisanto",14.23
"2019/mct/2913/margaret-river-pro","round_530_heat_14",2,"Joan Duru",14.1
"2019/mct/2913/margaret-river-pro","round_530_heat_15",2,"Ryan Callinan",10.83
"2019/mct/2913/margaret-river-pro","round_530_heat_15",2,"Deivid Silva",7.63
"2019/mct/2913/margaret-river-pro","round_530_heat_16",2,"Kanoa Igarashi",14.83
"2019/mct/2913/margaret-river-pro","round_530_heat_16",2,"Ricardo Christie",11.1
"2019/mct/2913/margaret-river-pro","round_531_heat_1",2,"Italo Ferreira",13.74
"2019/mct/2913/margaret-river-pro","round_531_heat_1",2,"Michel Bourez",12.14
"2019/mct/2913/margaret-river-pro","round_531_heat_2",2,"John John Florence",13.67
"2019/mct/2913/margaret-river-pro","round_531_heat_2",2,"Sebastian Zietz",12.4
"2019/mct/2913/margaret-river-pro","round_531_heat_3",2,"Caio Ibelli",14.5
"2019/mct/2913/margaret-river-pro","round_531_heat_3",2,"Kelly Slater",10.26
"2019/mct/2913/margaret-river-pro","round_531_heat_4",2,"Jordy Smith",14.16
"2019/mct/2913/margaret-river-pro","round_531_heat_4",2,"Conner Coffin",10.77
"2019/mct/2913/margaret-river-pro","round_531_heat_5",2,"Jack Robinson",9.97
"2019/mct/2913/margaret-river-pro","round_531_heat_5",2,"Seth Moniz",14.2
"2019/mct/2913/margaret-river-pro","round_531_heat_6",2,"Owen Wright",12.73
"2019/mct/2913/margaret-river-pro","round_531_heat_6",2,"Kolohe Andino",15.26
"2019/mct/2913/margaret-river-pro","round_531_heat_7",2,"Julian Wilson",16.27
"2019/mct/2913/margaret-river-pro","round_531_heat_7",2,"Peterson Crisanto",11.7
"2019/mct/2913/margaret-river-pro","round_531_heat_8",2,"Ryan Callinan",14.57
"2019/mct/2913/margaret-river-pro","round_531_heat_8",2,"Kanoa Igarashi",14.07
"2019/mct/2913/margaret-river-pro","round_532_heat_1",2,"Italo Ferreira",15.36
"2019/mct/2913/margaret-river-pro","round_532_heat_1",2,"John John Florence",17.73
"2019/mct/2913/margaret-river-pro","round_532_heat_2",2,"Caio Ibelli",15.26
"2019/mct/2913/margaret-river-pro","round_532_heat_2",2,"Jordy Smith",15.24
"2019/mct/2913/margaret-river-pro","round_532_heat_3",2,"Seth Moniz",13.34
"2019/mct/2913/margaret-river-pro","round_532_heat_3",2,"Kolohe Andino",13.9
"2019/mct/2913/margaret-river-pro","round_532_heat_4",2,"Julian Wilson",13.4
"2019/mct/2913/margaret-river-pro","round_532_heat_4",2,"Ryan Callinan",11.6
"2019/mct/2913/margaret-river-pro","round_533_heat_1",2,"John John Florence",14.6
"2019/mct/2913/margaret-river-pro","round_533_heat_1",2,"Caio Ibelli",14.1
"2019/mct/2913/margaret-river-pro","round_533_heat_2",2,"Julian Wilson",9
"2019/mct/2913/margaret-river-pro","round_533_heat_2",2,"Kolohe Andino",10.83
"2019/mct/2913/margaret-river-pro","round_534_heat_1",2,"John John Florence",18.5
"2019/mct/2913/margaret-river-pro","round_534_heat_1",2,"Kolohe Andino",15.1
"2019/mct/2916/oi-rio-pro","round_535_heat_1",3,"Kanoa Igarashi",12.17
"2019/mct/2916/oi-rio-pro","round_535_heat_1",3,"Peterson Crisanto",7.83
"2019/mct/2916/oi-rio-pro","round_535_heat_1",3,"Jadson Andre",10.6
"2019/mct/2916/oi-rio-pro","round_535_heat_2",3,"Gabriel Medina",12.1
"2019/mct/2916/oi-rio-pro","round_535_heat_2",3,"Adrian Buchan",6.93
"2019/mct/2916/oi-rio-pro","round_535_heat_2",3,"Soli Bailey",8.4
"2019/mct/2916/oi-rio-pro","round_535_heat_3",3,"Kolohe Andino",11.16
"2019/mct/2916/oi-rio-pro","round_535_heat_3",3,"Yago Dora",16.33
"2019/mct/2916/oi-rio-pro","round_535_heat_3",3,"Adriano de Souza",11.27
"2019/mct/2916/oi-rio-pro","round_535_heat_4",3,"Filipe Toledo",13.97
"2019/mct/2916/oi-rio-pro","round_535_heat_4",3,"Sebastian Zietz",9.3
"2019/mct/2916/oi-rio-pro","round_535_heat_4",3,"Frederico Morais",9.6
"2019/mct/2916/oi-rio-pro","round_535_heat_5",3,"Italo Ferreira",12.17
"2019/mct/2916/oi-rio-pro","round_535_heat_5",3,"Deivid Silva",11.07
"2019/mct/2916/oi-rio-pro","round_535_heat_6",3,"John John Florence",13.67
"2019/mct/2916/oi-rio-pro","round_535_heat_6",3,"Caio Ibelli",10.53
"2019/mct/2916/oi-rio-pro","round_535_heat_6",3,"Alex Ribeiro",9.6
"2019/mct/2916/oi-rio-pro","round_535_heat_7",3,"Jordy Smith",6.3
"2019/mct/2916/oi-rio-pro","round_535_heat_7",3,"Willian Cardoso",10.47
"2019/mct/2916/oi-rio-pro","round_535_heat_7",3,"Ricardo Christie",9
"2019/mct/2916/oi-rio-pro","round_535_heat_8",3,"Julian Wilson",12.67
"2019/mct/2916/oi-rio-pro","round_535_heat_8",3,"Michael Rodrigues",9.06
"2019/mct/2916/oi-rio-pro","round_535_heat_8",3,"Ezekiel Lau",6
"2019/mct/2916/oi-rio-pro","round_535_heat_9",3,"Conner Coffin",9.93
"2019/mct/2916/oi-rio-pro","round_535_heat_9",3,"Kelly Slater",10.87
"2019/mct/2916/oi-rio-pro","round_535_heat_9",3,"Griffin Colapinto",10.8
"2019/mct/2916/oi-rio-pro","round_535_heat_10",3,"Owen Wright",11.9
"2019/mct/2916/oi-rio-pro","round_535_heat_10",3,"Seth Moniz",13.77
"2019/mct/2916/oi-rio-pro","round_535_heat_10",3,"Jack Freestone",7.43
"2019/mct/2916/oi-rio-pro","round_535_heat_11",3,"Ryan Callinan",13.17
"2019/mct/2916/oi-rio-pro","round_535_heat_11",3,"Wade Carmichael",9.74
"2019/mct/2916/oi-rio-pro","round_535_heat_11",3,"Jesse Mendes",11.53
"2019/mct/2916/oi-rio-pro","round_535_heat_12",3,"Jeremy Flores",7.23
"2019/mct/2916/oi-rio-pro","round_535_heat_12",3,"Michel Bourez",11.13
"2019/mct/2916/oi-rio-pro","round_535_heat_12",3,"Joan Duru",10.76
"2019/mct/2916/oi-rio-pro","round_536_heat_1",3,"Kolohe Andino",12
"2019/mct/2916/oi-rio-pro","round_536_heat_1",3,"Sebastian Zietz",12.77
"2019/mct/2916/oi-rio-pro","round_536_heat_1",3,"Alex Ribeiro",7.33
"2019/mct/2916/oi-rio-pro","round_536_heat_2",3,"Jordy Smith",9.67
"2019/mct/2916/oi-rio-pro","round_536_heat_2",3,"Adrian Buchan",7.54
"2019/mct/2916/oi-rio-pro","round_536_heat_2",3,"Krystian Kymerson",11.43
